source_file,project_name,page,section_hint,category_rank_on_page,primary_category,keyword_score,matched_keywords,text_excerpt
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,3,구조물기초공사,3,안전/보건,1,안전,02320 기초배수시설공 제4 절비탈면보호및보강공 02410 비탈면보호공 02420 비탈면보강공 제5 절지반안전처리공 02510 연약지반처리공 02511 소일시멘트안전처리공 02512 석회안정처리공 제3 장구조물기초공사 제1 절말뚝박기 03110 말뚝재하시험 03120 박기말뚝 03130 나무마찰말뚝 제2 절현장치기콘크리트말뚝 03210 오거천공콘크리트주입말뚝 03220 확대기초말뚝 03230 현장타설말뚝 제3 절매입말뚝 03310 천공시멘트풀주입후경타공법 제4 장콘크리트공사 제1 절가설공및철근공 04110 동바리공 04120 거푸집공 04130 철근공 제2 절콘크리트공 04210 일반콘크리트공 04220 프리스트레스트콘크리트공 04230 강콘크리트합성구조공 04240 수중콘크리트공 04250 숏크리트공 04260 프리캐스트콘크리트공 04270 섬유보강콘크리트공 04280 유동화․고유동콘크리트공 04290 해양콘크리트공 제3 절콘크리트이음공및모르타르공 04310 콘크리트이음공 043
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,4,방수및지수공사,1,지붕/홈통/방수,4,방수; 시트방수; 도막방수; 아스팔트,"05110 용접공 제2 절강구조물제작및설치 05210 구조용강재공 05220 강재조이스트 05230 강재마루판 05240 경량강재공 제3 절잡철물공 05310 잡철물공 제4 절도장 05410 도장 제6 장방수및지수공사 06110 아스팔트방수 06120 합성고분자계시트방수 06130 개량아스팔트시트방수 06140 도막방수 06150 흡수방지식방수 06160 방습공사 06170 지수판지수공사 제7 장부지시설공사 제1 절포장공 07110 동상방지층공 07120 보조기층포설및다짐공 07131 입도조정기층공 07132 가열아스팔트안정처리기층공 07133 빈배합콘크리트기층공 07134 시멘트안정처리기층공 07141 프라임코트 07142 택코트 07143 아스팔트콘크리트포장공 07144 시멘트콘크리트포장공 07151 콘크리트블록포장공 07152 돌블록포장공 07153 벽돌포장공 07154 투수콘크리트포장공 07155 투수아스팔트콘크리트포장공 07160 연석및L형측구설치공 제2 절옹벽, 석축및블록"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,4,방수및지수공사,2,철골공사,3,강재; 용접; 도장,"05110 용접공 제2 절강구조물제작및설치 05210 구조용강재공 05220 강재조이스트 05230 강재마루판 05240 경량강재공 제3 절잡철물공 05310 잡철물공 제4 절도장 05410 도장 제6 장방수및지수공사 06110 아스팔트방수 06120 합성고분자계시트방수 06130 개량아스팔트시트방수 06140 도막방수 06150 흡수방지식방수 06160 방습공사 06170 지수판지수공사 제7 장부지시설공사 제1 절포장공 07110 동상방지층공 07120 보조기층포설및다짐공 07131 입도조정기층공 07132 가열아스팔트안정처리기층공 07133 빈배합콘크리트기층공 07134 시멘트안정처리기층공 07141 프라임코트 07142 택코트 07143 아스팔트콘크리트포장공 07144 시멘트콘크리트포장공 07151 콘크리트블록포장공 07152 돌블록포장공 07153 벽돌포장공 07154 투수콘크리트포장공 07155 투수아스팔트콘크리트포장공 07160 연석및L형측구설치공 제2 절옹벽, 석축및블록"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,4,방수및지수공사,3,철근콘크리트,2,콘크리트; 다짐,"05110 용접공 제2 절강구조물제작및설치 05210 구조용강재공 05220 강재조이스트 05230 강재마루판 05240 경량강재공 제3 절잡철물공 05310 잡철물공 제4 절도장 05410 도장 제6 장방수및지수공사 06110 아스팔트방수 06120 합성고분자계시트방수 06130 개량아스팔트시트방수 06140 도막방수 06150 흡수방지식방수 06160 방습공사 06170 지수판지수공사 제7 장부지시설공사 제1 절포장공 07110 동상방지층공 07120 보조기층포설및다짐공 07131 입도조정기층공 07132 가열아스팔트안정처리기층공 07133 빈배합콘크리트기층공 07134 시멘트안정처리기층공 07141 프라임코트 07142 택코트 07143 아스팔트콘크리트포장공 07144 시멘트콘크리트포장공 07151 콘크리트블록포장공 07152 돌블록포장공 07153 벽돌포장공 07154 투수콘크리트포장공 07155 투수아스팔트콘크리트포장공 07160 연석및L형측구설치공 제2 절옹벽, 석축및블록"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,5,2003-01 KSCE 2003-02,1,철근콘크리트,2,철근; 콘크리트,07322 철근콘크리트조립식암거 07330 맨홀및부대시설설치공 07360 상수도관부설및접합 07370 밸브실설치 부록 대한토목학회규준 KSCE 2003-01 KSCE 2003-02 KSCE 2003-03 KSCE 2003-04 KSCE 2003-05 KSCE 2003-06
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,5,2003-01 KSCE 2003-02,2,자재관리,1,KS,07322 철근콘크리트조립식암거 07330 맨홀및부대시설설치공 07360 상수도관부설및접합 07370 밸브실설치 부록 대한토목학회규준 KSCE 2003-01 KSCE 2003-02 KSCE 2003-03 KSCE 2003-04 KSCE 2003-05 KSCE 2003-06
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,6,총 칙,1,공사개요/총칙,6,적용범위; 용어; 발주자; 수급인; 시공자; 감리자,1.2.3 감리자: 발주자와의감리계약에의하여현장에상주하면서시공자의시공활동을
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,6,총 칙,2,관리/행정/공정,1,공정관리,1.1.1 이시방서는일반토목공사의일반사항에관한시공및품질관리와공정관리의표
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,6,총 칙,3,품질관리/시험,1,품질관리,1.1.1 이시방서는일반토목공사의일반사항에관한시공및품질관리와공정관리의표
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,7,총 칙,1,환경관리,3,환경; 환경관리; 경관,"사등품질관리, 안전관리, 환경관리등에관한사항을기술한시공기준을말한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,7,총 칙,2,품질관리/시험,2,품질관리; 품질시험,"수없는내용과공사수행을위한시공방법, 자재의성능규격및공법, 품질시험및검"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,7,총 칙,3,관리/행정/공정,1,검사,1.3.2 표준시방서: 시설물의안전및공사시행의적정성과품질확보등을위하여시설
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,8,총 칙,1,안전/보건,4,안전; 보건; 산업안전보건; 재해,1.1.1 이시방서는토목공사표준시방서에관련되는제법규예규및기타표준시방서
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,8,총 칙,2,환경관리,4,환경; 수질; 대기; 환경보전,"(법률제07020호, 대통령령제18267호, 환경부령제00149호)"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,8,총 칙,3,공사개요/총칙,3,적용범위; 관련법규; 법령,1.1.1 이시방서는토목공사표준시방서에관련되는제법규예규및기타표준시방서
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,9,총 칙,1,환경관리,4,환경; 폐기물; 소음; 진동,"(법률제06913호, 대통령령제18157호, 환경부령제00148호)"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,9,총 칙,2,안전/보건,2,안전; 화재,"(법률제06913호, 대통령령제18157호, 환경부령제00148호)"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,9,총 칙,3,공사개요/총칙,1,법령,"(법률제06913호, 대통령령제18157호, 환경부령제00148호)"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,10,총 칙,1,자재관리,3,자재; 한국산업규격; KS,0) 도시철도(지하철)공사표준시방서(1997년)
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,10,총 칙,2,가설공사/비계,1,가설,0) 도시철도(지하철)공사표준시방서(1997년)
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,10,총 칙,3,철근콘크리트,1,콘크리트,0) 도시철도(지하철)공사표준시방서(1997년)
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,11,총 칙,1,공사개요/총칙,5,적용범위; 발주자; 시공자; 감리자; 관련법규,1.5.1 감리자는기성계산을위해서시공자가수행한작업과현장에반입된재료와기기
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,11,총 칙,2,관리/행정/공정,4,예정공정표; 공정표; 제출; 승인,"1.2 산출내역서: 계약체결시제출하여승인되고, 계약서에첨부된공사비내역서"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,11,총 칙,3,자재관리,2,재료; 반입,1.5.1 감리자는기성계산을위해서시공자가수행한작업과현장에반입된재료와기기
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,12,총 칙,1,공사개요/총칙,3,발주자; 시공자; 감리자,1.5.3 시공자는여기에명시된검측방법과01310 시공측량의해당요건에따라수량검측
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,12,총 칙,2,자재관리,3,자재; 재료; 운반,이들의제작등은실제로공급되어사용된재료의종류와수량에대하여저울을사용하
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,12,총 칙,3,관리/행정/공정,1,승인,"달리명시된경우가아니면, 모든수량은계약도면에명시된"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,13,총 칙,1,공사개요/총칙,3,적용범위; 설계도서; 발주자,"1.2.5 준공또는발주자(또는건설사업관리자)가입주, 점용또는사용하기로지정된공"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,13,총 칙,2,관리/행정/공정,1,제출,"1.2.1 일정계획, 제출자료및여러부문의작업량은적절하게조정해서독립적인시공"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,14,총 칙,1,관리/행정/공정,6,현장대리인; 예정공정표; 공정표; 설계변경; 협의; 제출,"라. 제품일람표, 공사비내역서, 공사예정공정표등제출"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,14,총 칙,2,공사개요/총칙,4,설계도서; 발주자; 시공자; 감리자,1) 감리자는발주자(또는건설사업관리자)와협의하여시공자가착공계를제출하기
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,14,총 칙,3,가설공사/비계,1,가설,1.3.3 측량기준표고는발주자가설정하여도면에나타낸것으로하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,15,총 칙,1,공사개요/총칙,4,공사 기간; 발주자; 시공자; 감리자,"2) 참석범위: 발주자(또는건설사업관리자), 감리자, 시공자의현장소장, 주요하도급"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,15,총 칙,2,관리/행정/공정,2,하도급; 제출,"2) 참석범위: 발주자(또는건설사업관리자), 감리자, 시공자의현장소장, 주요하도급"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,16,총 칙,1,공사개요/총칙,3,발주자; 시공자; 감리자,5) 감리자는회의후2일내에회의록을작성하여사본을발주자(또는건설사업관리
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,16,총 칙,2,관리/행정/공정,2,예정공정표; 공정표,5) 감리자는회의후2일내에회의록을작성하여사본을발주자(또는건설사업관리
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,16,총 칙,3,자재관리,2,자재; 반입,5) 감리자는회의후2일내에회의록을작성하여사본을발주자(또는건설사업관리
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,17,총 칙,1,공사개요/총칙,4,계약문서; 발주자; 시공자; 감리자,5) 발주자(또는건설사업관리자) 또는다른시공자의공사
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,17,총 칙,2,자재관리,2,재료; 불합격,3.1.5 블록과콘크리트재료는석재톱이나코어채취기등의적정한장비로절취하여야
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,17,총 칙,3,철근콘크리트,2,콘크리트; 코어,3.1.5 블록과콘크리트재료는석재톱이나코어채취기등의적정한장비로절취하여야
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,18,총 칙,1,공사개요/총칙,1,감리자,자연적인구획선에서직선을따라기존표면을중단시키고감리자의점검을받아야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,18,총 칙,2,자재관리,1,재료,3.2.5 개조된공간에서시선에노출된기존표면은다시마무리해서각재료에대하여
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,19,총 칙,1,공사개요/총칙,3,적용범위; 설계도서; 감리자,"1.2.4 규격검사결과명시된규격이설계도서와모순되는경우, 작업착수전에감리자"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,19,총 칙,2,관리/행정/공정,1,검사,"1.2.4 규격검사결과명시된규격이설계도서와모순되는경우, 작업착수전에감리자"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,19,총 칙,3,자재관리,1,자재,1.1.1 이시방서는관련부분시방서에인용된규격의합치요건과규격사본의현장비치
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,20,총 칙,1,공사개요/총칙,4,적용범위; 발주자; 시공자; 감리자,1.1.1 이시방서는자료제출또는승인을얻기위하여시공자가발주자(또는건설사업
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,20,총 칙,2,관리/행정/공정,3,하도급; 제출; 승인,1.1.1 이시방서는자료제출또는승인을얻기위하여시공자가발주자(또는건설사업
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,21,총 칙,1,공사개요/총칙,3,계약문서; 시공자; 감리자,1.4 시공자에의한검토: 감리자에게제출하기전에모든제출자료는시공자가검토
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,21,총 칙,2,관리/행정/공정,3,하도급; 제출; 승인,"가다시제출되었더라도승인받지않은한, 승인된제출자료의변경은인정되지않는"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,21,총 칙,3,철골공사,1,도장,"4) 납품자, 제작자, 하도급시공자의이름, 주소및전화번호"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,22,총 칙,1,공사개요/총칙,4,계약문서; 발주자; 시공자; 감리자,"1.6.4 제출자료에계약문서의요건으로부터위배되는경우, 발주자에대한시공자의"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,22,총 칙,2,관리/행정/공정,3,하도급; 제출; 승인,"2) 승인불가표시는불인정을나타내며, 감리자가적절한노력으로제출자료를시정"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,22,총 칙,3,자재관리,1,자재,"2) 승인불가표시는불인정을나타내며, 감리자가적절한노력으로제출자료를시정"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,23,총 칙,1,관리/행정/공정,3,예정공정표; 공정표; 제출,"1.1.1 이시방서는시공자의공사예정공정표의작성, 제출및갱신등에대한절차적인"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,23,총 칙,2,공사개요/총칙,2,적용범위; 시공자,"1.1.1 이시방서는시공자의공사예정공정표의작성, 제출및갱신등에대한절차적인"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,24,총 칙,1,관리/행정/공정,5,예정공정표; 공정표; 하도급; 보고; 제출,1.3.7 공사예정공정표에매달마지막날에각항목의누가공정율과완료된작업의전체
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,24,총 칙,2,자재관리,4,자재; 반입; 보관; 견본,1.3.9 감리자가제품과제품의보관을확인할수있도록반입날짜를나타내어야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,24,총 칙,3,공사개요/총칙,2,시공자; 감리자,1.5.3 시공자가필요한만큼의복사본부수에감리자가보유하게될복사본2부를더하
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,25,총 칙,1,관리/행정/공정,4,보고; 제출; 승인; 검사,1) 시공상세도면은공사가착수되기14일이전에감리자에게제출하여승인을받아야
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,25,총 칙,2,공사개요/총칙,3,적용범위; 시공자; 감리자,1) 시공상세도면은공사가착수되기14일이전에감리자에게제출하여승인을받아야
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,25,총 칙,3,자재관리,3,재료; 공급원; 견본,5) 관련부분시방서에명시된시료(견본품) : 각3개(달리명시되지않은경우)
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,26,총 칙,1,공사개요/총칙,3,발주자; 시공자; 감리자,"2) 시공자가사용하려고하는땅파기지보공, 코퍼댐, 가설공, 동바리, 발판, 거푸집과"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,26,총 칙,2,관리/행정/공정,3,하도급; 제출; 승인,3) 시공자의시공상세도면에대한승인이치수와상세의정확성과상호일치성을보장
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,26,총 칙,3,가설공사/비계,2,가설; 발판,"2) 시공자가사용하려고하는땅파기지보공, 코퍼댐, 가설공, 동바리, 발판, 거푸집과"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,27,총 칙,1,관리/행정/공정,5,설계변경; 하도급; 제출; 승인; 검사,"8) 시공자, 하도급시공자또는납품업자가처음으로제출하는견본도면은전항의요"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,27,총 칙,2,자재관리,4,재료; 공급원; 반입; 견본,1.4.1 시공자는재료공급원일람표를작성하여감리자에게제출하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,27,총 칙,3,공사개요/총칙,2,시공자; 감리자,1.4.1 시공자는재료공급원일람표를작성하여감리자에게제출하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,28,총 칙,1,자재관리,4,재료; 반입; 견본; KS,타관련자료또는필요한시료(견본)를감리자에게제출해서모든기기와재료가계약도
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,28,총 칙,2,공사개요/총칙,2,시공자; 감리자,"1.5.1 감리자가요구하면시공상세도면에추가하여, 제품설명절취자료, 품질확인서, 기"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,28,총 칙,3,관리/행정/공정,2,제출; 승인,타관련자료또는필요한시료(견본)를감리자에게제출해서모든기기와재료가계약도
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,29,총 칙,1,자재관리,5,재료; 공급원; 반입; 운반; 원산지,1.7.4 현지의공급원에서오는재료의시료는감리자가채취하거나감리자의입회하에
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,29,총 칙,2,관리/행정/공정,3,제출; 승인; 입회,1.8.2 자료제출이요구된공사는검토및승인을지시하는감리자의날인과서명이된
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,29,총 칙,3,공사개요/총칙,2,시공자; 감리자,"1.7.1 시공자는계약도서에명시된시료를감리자에게제공하여야하며, 시료는무료이"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,30,총 칙,1,공사개요/총칙,2,시공자; 감리자,"1.9 감리자의검토: 검토후표시된시공상세도면의사본, 제품자료및시료는각각1"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,30,총 칙,2,관리/행정/공정,2,제출; 승인,"1.10 변경: 시공상세도면, 제품자료또는시료가제출된제품의변경은감리자가검수"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,30,총 칙,3,자재관리,1,자재,"1.9 감리자의검토: 검토후표시된시공상세도면의사본, 제품자료및시료는각각1"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,31,총 칙,1,공사개요/총칙,4,적용범위; 발주자; 시공자; 감리자,1) 시공자가이용할수있는자료: 발주자의측량성과
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,31,총 칙,2,관리/행정/공정,1,제출,1.1.1 이시방서는시공자가실시하는공사에대한측량과현장기술업무에대한요건
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,31,총 칙,3,품질관리/시험,1,품질관리,1.1.1 이시방서는시공자가실시하는공사에대한측량과현장기술업무에대한요건
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,32,총 칙,1,공사개요/총칙,6,공사의 위치; 공사 기간; 설계도서; 발주자; 시공자; 감리자,1.3.2 발주자(또는건설사업관리자) 및감리자의요구가있으면측량작업의정확성을
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,32,총 칙,2,관리/행정/공정,2,보고; 제출,"1.3.3 측량및지형공간정보기사가서명한현장도면의복사본을제출하여야하며, 공"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,32,총 칙,3,토공사/기초,1,기초,"1.4.2 구조물기초및부지정지가완료되면공사및현장작업의치수, 위치, 각도및표"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,33,총 칙,1,공사개요/총칙,2,시공자; 감리자,1.8.2 시공자는현장야장에감리자의서명을받아원본은감리자에게제출하고사본은
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,33,총 칙,2,관리/행정/공정,2,제출; 검사,"한위치에바르고튼튼하게설치하고, 감리자의검사를받아야한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,33,총 칙,3,자재관리,2,자재; 보관,"1) 포장도로를포함한부지공사: 기면, 메우기및깔기를위한말뚝박기, 공공설비"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,34,총 칙,1,공사개요/총칙,2,적용범위; 감리자,1.2.1 공사진행중현장과시공에대한사진을감리자가수락하는상태로촬영하여제
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,34,총 칙,2,관리/행정/공정,2,제출; 검사,6) 감리업무수행지침서에서명시하는사항으로시공후의검사가불가능하거나곤란한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,34,총 칙,3,토공사/기초,2,기초; 기초공사,"1.1.1 이시방서는기성금청구를뒷받침하고, 기록문서를보완하기위한일상적, 주기"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,35,총 칙,1,공사개요/총칙,3,공사명; 발주자; 감리자,"1.3.1 현상하는사진의색채, 현상지, 표면, 농도, 치수등은감리자의승인을받아야하"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,35,총 칙,2,관리/행정/공정,3,협의; 제출; 승인,"1.3.1 현상하는사진의색채, 현상지, 표면, 농도, 치수등은감리자의승인을받아야하"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,35,총 칙,3,자재관리,1,자재,"1.3.1 현상하는사진의색채, 현상지, 표면, 농도, 치수등은감리자의승인을받아야하"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,36,총 칙,1,공사개요/총칙,5,적용범위; 발주자; 시공자; 감리자; 관련법규,1.2.1 시공자는관련법규에따라서품질관리계획또는품질시험계획을수립하고그에
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,36,총 칙,2,관리/행정/공정,3,보고; 제출; 검사,"1.1.1 이시방서는설치공사의품질보증및관리, 참조규격, 현장시료, 시제품, 검사및"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,36,총 칙,3,품질관리/시험,3,품질관리; 품질시험; 품질보증,1.2.1 시공자는관련법규에따라서품질관리계획또는품질시험계획을수립하고그에
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,37,총 칙,1,공사개요/총칙,3,설계도서; 계약문서; 감리자,1.5.4 계약문서에서참조문서로달리언급하거나유추하였더라도계약당사자나감리자
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,37,총 칙,2,품질관리/시험,2,품질관리; 품질보증,"1.3.1 공사가명시된품질을갖게하기위해서는납품업자, 제작자, 제품, 용역, 현장조"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,37,총 칙,3,환경관리,1,진동,"1.3.7 제품은응력, 진동, 비틀림또는함몰을지탱할수있도록설계되고, 치수가충분"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,38,총 칙,1,공사개요/총칙,3,발주자; 시공자; 감리자,1.7.3 품질시험기준: 발주자(또는건설사업관리자) 또는시공자가현장에서실시하는
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,38,총 칙,2,관리/행정/공정,2,보고; 검사,"1.8.4 감리자는검사활동과계약도서에의한합격, 불합격을명기한보고서를작성, 비"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,38,총 칙,3,품질관리/시험,2,품질시험; 현장시험실,1.7.1 현장시험실: 시공자는건설기술관리법시행규칙제15조의4 제2항별표11에의하
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,39,총 칙,1,자재관리,2,자재; 재료,3.2.1 바닥면은재료를설치하기전에청소하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,39,총 칙,2,마감/미장/도장/수장/단열,1,바탕,"바탕칠, 봉함재또는처리제를바닥면에도포하여야한다"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,40,총 칙,1,공사개요/총칙,4,적용범위; 공사 기간; 발주자; 시공자,"1.2.1 시공작업에필요한전기시설과전기는시공자가공급하고, 비용을부담하여야"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,40,총 칙,2,환경관리,1,폐기물,"2) 임시공사통제장치, 방호울타리및울타리, 공사보호공"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,40,총 칙,3,철거/해체/자원재활용,1,폐기물,"2) 임시공사통제장치, 방호울타리및울타리, 공사보호공"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,41,총 칙,1,공사개요/총칙,2,발주자; 시공자,1.4.2 발주자(또는건설사업관리자)가난방비를지불하는경우에는에너지보전설비를
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,41,총 칙,2,관리/행정/공정,1,승인,"1.4.3 임시난방을위하여영구적인기기를가동하기전에기기의가동을승인받고, 기"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,41,총 칙,3,환경관리,1,대기,1.4.4 개별시방에달리명시된것이없으면시공이진행중인구역에서대기온도는1
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,42,총 칙,1,공사개요/총칙,3,발주자; 시공자; 감리자,"정기적인필터의대체및소모부품은시공자가수행하고, 그비용을부담하여야한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,42,총 칙,2,관리/행정/공정,2,공사관리; 승인,"1.5.3 임시냉방을위하여영구적인기기를가동하기전에기기의가동을승인받고, 기"
